h_id,AGEP,RELP,SEX,RACAIAN,RACASN,RACBLK,RACNHPI,RACSOR,RACWHT,isHISP,RACNUM
93459156,60,8,2,0,0,0,0,0,1,0,1
93459156,40,12,2,0,0,0,0,0,1,0,1
93459157,40,0,1,0,0,0,0,0,1,0,1
93459157,35,1,2,0,0,0,0,0,1,0,1
93459157,18,2,1,0,0,0,0,0,1,0,1
93459157,60,8,1,0,0,0,0,0,1,0,1
93459157,60,8,2,0,0,0,0,0,1,0,1
93459157,40,12,2,0,0,0,0,0,1,0,1
93459158,40,0,1,0,0,0,0,0,1,0,1
93459158,35,1,2,0,0,0,0,0,1,0,1
93459158,18,2,1,0,0,0,0,0,1,0,1
93459158,60,8,1,0,0,0,0,0,1,0,1
93459158,60,8,2,0,0,0,0,0,1,0,1
93459158,40,12,2,0,0,0,0,0,1,0,1
93459159,40,0,1,0,0,0,0,0,1,0,1
93459159,35,1,2,0,0,0,0,0,1,0,1
93459159,18,2,1,0,0,0,0,0,1,0,1
93459159,60,8,1,0,0,0,0,0,1,0,1
93459159,60,8,2,0,0,0,0,0,1,0,1
93459159,40,12,2,0,0,0,0,0,1,0,1
93459160,40,0,1,0,0,0,0,0,1,0,1
93459160,35,1,2,0,0,0,0,0,1,0,1
93459160,18,2,1,0,0,0,0,0,1,0,1
93459160,60,8,1,0,0,0,0,0,1,0,1
93459160,60,8,2,0,0,0,0,0,1,0,1
93459160,40,12,2,0,0,0,0,0,1,0,1
93459161,40,0,1,0,0,0,0,0,1,0,1
93459161,35,1,2,0,0,0,0,0,1,0,1
93459161,18,2,1,0,0,0,0,0,1,0,1
93459161,60,8,1,0,0,0,0,0,1,0,1
93459161,60,8,2,0,0,0,0,0,1,0,1
93459161,40,12,2,0,0,0,0,0,1,0,1
93459162,40,0,1,0,0,0,0,0,1,0,1
93459162,35,1,2,0,0,0,0,0,1,0,1
93459162,18,2,1,0,0,0,0,0,1,0,1
93459162,60,8,1,0,0,0,0,0,1,0,1
93459162,60,8,2,0,0,0,0,0,1,0,1
93459162,40,12,2,0,0,0,0,0,1,0,1
93459163,40,0,1,0,0,0,0,0,1,0,1
93459163,35,1,2,0,0,0,0,0,1,0,1
93459163,18,2,1,0,0,0,0,0,1,0,1
93459163,60,8,1,0,0,0,0,0,1,0,1
93459163,60,8,2,0,0,0,0,0,1,0,1
93459163,40,12,2,0,0,0,0,0,1,0,1
93459164,40,0,1,0,0,0,0,0,1,0,1
93459164,35,1,2,0,0,0,0,0,1,0,1
93459164,18,2,1,0,0,0,0,0,1,0,1
93459164,60,8,1,0,0,0,0,0,1,0,1
93459164,60,8,2,0,0,0,0,0,1,0,1
93459164,40,12,2,0,0,0,0,0,1,0,1
93459165,40,0,1,0,0,0,0,0,1,0,1
93459165,35,1,2,0,0,0,0,0,1,0,1
93459165,18,2,1,0,0,0,0,0,1,0,1
93459165,60,8,1,0,0,0,0,0,1,0,1
93459165,60,8,2,0,0,0,0,0,1,0,1
93459165,40,12,2,0,0,0,0,0,1,0,1
93459166,40,0,1,0,0,0,0,0,1,0,1
93459166,35,1,2,0,0,0,0,0,1,0,1
93459166,18,2,1,0,0,0,0,0,1,0,1
93459166,60,8,1,0,0,0,0,0,1,0,1
93459166,60,8,2,0,0,0,0,0,1,0,1
93459166,40,12,2,0,0,0,0,0,1,0,1
93459167,40,0,1,0,0,0,0,0,1,0,1
93459167,35,1,2,0,0,0,0,0,1,0,1
93459167,18,2,1,0,0,0,0,0,1,0,1
93459167,60,8,1,0,0,0,0,0,1,0,1
93459167,60,8,2,0,0,0,0,0,1,0,1
93459167,40,12,2,0,0,0,0,0,1,0,1
93459168,40,0,1,0,0,0,0,0,1,0,1
93459168,35,1,2,0,0,0,0,0,1,0,1
93459168,18,2,1,0,0,0,0,0,1,0,1
93459168,60,8,1,0,0,0,0,0,1,0,1
93459168,60,8,2,0,0,0,0,0,1,0,1
93459168,40,12,2,0,0,0,0,0,1,0,1
93459169,40,0,1,0,0,0,0,0,1,0,1
93459169,35,1,2,0,0,0,0,0,1,0,1
93459169,18,2,1,0,0,0,0,0,1,0,1
93459169,60,8,1,0,0,0,0,0,1,0,1
93459169,60,8,2,0,0,0,0,0,1,0,1
93459169,40,12,2,0,0,0,0,0,1,0,1
93459170,40,0,1,0,0,0,0,0,1,0,1
93459170,35,1,2,0,0,0,0,0,1,0,1
93459170,18,2,1,0,0,0,0,0,1,0,1
93459170,60,8,1,0,0,0,0,0,1,0,1
93459170,60,8,2,0,0,0,0,0,1,0,1
93459170,40,12,2,0,0,0,0,0,1,0,1
93459171,40,0,1,0,0,0,0,0,1,0,1
93459171,35,1,2,0,0,0,0,0,1,0,1
93459171,18,2,1,0,0,0,0,0,1,0,1
93459171,60,8,1,0,0,0,0,0,1,0,1
93459171,60,8,2,0,0,0,0,0,1,0,1
93459171,40,12,2,0,0,0,0,0,1,0,1
93459172,40,0,1,0,0,0,0,0,1,0,1
93459172,35,1,2,0,0,0,0,0,1,0,1
93459172,18,2,1,0,0,0,0,0,1,0,1
93459172,60,8,1,0,0,0,0,0,1,0,1
93459172,60,8,2,0,0,0,0,0,1,0,1
93459172,40,12,2,0,0,0,0,0,1,0,1
93459173,40,0,1,0,0,0,0,0,1,0,1
93459173,35,1,2,0,0,0,0,0,1,0,1
93459173,18,2,1,0,0,0,0,0,1,0,1
93459173,60,8,1,0,0,0,0,0,1,0,1
93459173,60,8,2,0,0,0,0,0,1,0,1
93459173,40,12,2,0,0,0,0,0,1,0,1
93459174,40,0,1,0,0,0,0,0,1,0,1
93459174,35,1,2,0,0,0,0,0,1,0,1
93459174,18,2,1,0,0,0,0,0,1,0,1
93459174,60,8,1,0,0,0,0,0,1,0,1
93459174,60,8,2,0,0,0,0,0,1,0,1
93459174,40,12,2,0,0,0,0,0,1,0,1
93459175,40,0,1,0,0,0,0,0,1,0,1
93459175,35,1,2,0,0,0,0,0,1,0,1
93459175,18,2,1,0,0,0,0,0,1,0,1
93459175,60,8,1,0,0,0,0,0,1,0,1
93459175,60,8,2,0,0,0,0,0,1,0,1
93459175,40,12,2,0,0,0,0,0,1,0,1
93459176,40,0,1,0,0,0,0,0,1,0,1
93459176,35,1,2,0,0,0,0,0,1,0,1
93459176,18,2,1,0,0,0,0,0,1,0,1
93459176,60,8,1,0,0,0,0,0,1,0,1
93459176,60,8,2,0,0,0,0,0,1,0,1
93459176,40,12,2,0,0,0,0,0,1,0,1
93459177,40,0,1,0,0,0,0,0,1,0,1
93459177,35,1,2,0,0,0,0,0,1,0,1
93459177,18,2,1,0,0,0,0,0,1,0,1
93459177,60,8,1,0,0,0,0,0,1,0,1
93459177,60,8,2,0,0,0,0,0,1,0,1
93459177,40,12,2,0,0,0,0,0,1,0,1
93459178,40,0,1,0,0,0,0,0,1,0,1
93459178,35,1,2,0,0,0,0,0,1,0,1
93459178,18,2,1,0,0,0,0,0,1,0,1
93459178,60,8,1,0,0,0,0,0,1,0,1
93459178,60,8,2,0,0,0,0,0,1,0,1
93459178,40,12,2,0,0,0,0,0,1,0,1
93459179,40,0,1,0,0,0,0,0,1,0,1
93459179,35,1,2,0,0,0,0,0,1,0,1
93459179,18,2,1,0,0,0,0,0,1,0,1
93459179,60,8,1,0,0,0,0,0,1,0,1
93459179,60,8,2,0,0,0,0,0,1,0,1
93459179,40,12,2,0,0,0,0,0,1,0,1
93459180,40,0,1,0,0,0,0,0,1,0,1
93459180,35,1,2,0,0,0,0,0,1,0,1
93459180,18,2,1,0,0,0,0,0,1,0,1
93459180,60,8,1,0,0,0,0,0,1,0,1
93459180,60,8,2,0,0,0,0,0,1,0,1
93459180,40,12,2,0,0,0,0,0,1,0,1
93459181,40,0,1,0,0,0,0,0,1,0,1
93459181,35,1,2,0,0,0,0,0,1,0,1
93459181,18,2,1,0,0,0,0,0,1,0,1
93459181,60,8,1,0,0,0,0,0,1,0,1
93459181,60,8,2,0,0,0,0,0,1,0,1
93459181,40,12,2,0,0,0,0,0,1,0,1
93459182,40,0,1,0,0,0,0,0,1,0,1
93459182,35,1,2,0,0,0,0,0,1,0,1
93459182,18,2,1,0,0,0,0,0,1,0,1
93459182,60,8,1,0,0,0,0,0,1,0,1
93459182,60,8,2,0,0,0,0,0,1,0,1
93459182,40,12,2,0,0,0,0,0,1,0,1
93459183,40,0,1,0,0,0,0,0,1,0,1
93459183,35,1,2,0,0,0,0,0,1,0,1
93459183,18,2,1,0,0,0,0,0,1,0,1
93459183,60,8,1,0,0,0,0,0,1,0,1
93459183,60,8,2,0,0,0,0,0,1,0,1
93459183,40,12,2,0,0,0,0,0,1,0,1
93459184,40,0,1,0,0,0,0,0,1,0,1
93459184,35,1,2,0,0,0,0,0,1,0,1
93459184,18,2,1,0,0,0,0,0,1,0,1
93459184,60,8,1,0,0,0,0,0,1,0,1
93459184,60,8,2,0,0,0,0,0,1,0,1
93459184,40,12,2,0,0,0,0,0,1,0,1
93459185,40,0,1,0,0,0,0,0,1,0,1
93459185,35,1,2,0,0,0,0,0,1,0,1
93459185,18,2,1,0,0,0,0,0,1,0,1
93459185,60,8,1,0,0,0,0,0,1,0,1
93459185,60,8,2,0,0,0,0,0,1,0,1
93459185,40,12,2,0,0,0,0,0,1,0,1
93459186,40,0,1,0,0,0,0,0,1,0,1
93459186,35,1,2,0,0,0,0,0,1,0,1
93459186,18,2,1,0,0,0,0,0,1,0,1
93459186,60,8,1,0,0,0,0,0,1,0,1
93459186,60,8,2,0,0,0,0,0,1,0,1
93459186,40,12,2,0,0,0,0,0,1,0,1
93459187,40,0,1,0,0,0,0,0,1,0,1
93459187,35,1,2,0,0,0,0,0,1,0,1
93459187,18,2,1,0,0,0,0,0,1,0,1
93459187,60,8,1,0,0,0,0,0,1,0,1
93459187,60,8,2,0,0,0,0,0,1,0,1
93459187,40,12,2,0,0,0,0,0,1,0,1
93459188,40,0,1,0,0,0,0,0,1,0,1
93459188,35,1,2,0,0,0,0,0,1,0,1
93459188,18,2,1,0,0,0,0,0,1,0,1
93459188,60,8,1,0,0,0,0,0,1,0,1
93459188,60,8,2,0,0,0,0,0,1,0,1
93459188,40,12,2,0,0,0,0,0,1,0,1
93459189,40,0,1,0,0,0,0,0,1,0,1
93459189,35,1,2,0,0,0,0,0,1,0,1
93459189,18,2,1,0,0,0,0,0,1,0,1
93459189,60,8,1,0,0,0,0,0,1,0,1
93459189,60,8,2,0,0,0,0,0,1,0,1
93459189,40,12,2,0,0,0,0,0,1,0,1
93459190,40,0,1,0,0,0,0,0,1,0,1
93459190,35,1,2,0,0,0,0,0,1,0,1
93459190,18,2,1,0,0,0,0,0,1,0,1
93459190,60,8,1,0,0,0,0,0,1,0,1
93459190,60,8,2,0,0,0,0,0,1,0,1
93459190,40,12,2,0,0,0,0,0,1,0,1
93459191,40,0,1,0,0,0,0,0,1,0,1
93459191,35,1,2,0,0,0,0,0,1,0,1
93459191,18,2,1,0,0,0,0,0,1,0,1
93459191,60,8,1,0,0,0,0,0,1,0,1
93459191,60,8,2,0,0,0,0,0,1,0,1
93459191,40,12,2,0,0,0,0,0,1,0,1
93459192,40,0,1,0,0,0,0,0,1,0,1
93459192,35,1,2,0,0,0,0,0,1,0,1
93459192,18,2,1,0,0,0,0,0,1,0,1
93459192,60,8,1,0,0,0,0,0,1,0,1
93459192,60,8,2,0,0,0,0,0,1,0,1
93459192,40,12,2,0,0,0,0,0,1,0,1
93459193,40,0,1,0,0,0,0,0,1,0,1
93459193,35,1,2,0,0,0,0,0,1,0,1
93459193,18,2,1,0,0,0,0,0,1,0,1
93459193,60,8,1,0,0,0,0,0,1,0,1
93459193,60,8,2,0,0,0,0,0,1,0,1
93459193,40,12,2,0,0,0,0,0,1,0,1
93459194,40,0,1,0,0,0,0,0,1,0,1
93459194,35,1,2,0,0,0,0,0,1,0,1
93459194,18,2,1,0,0,0,0,0,1,0,1
93459194,60,8,1,0,0,0,0,0,1,0,1
93459194,60,8,2,0,0,0,0,0,1,0,1
93459194,40,12,2,0,0,0,0,0,1,0,1
93459195,40,0,1,0,0,0,0,0,1,0,1
93459195,35,1,2,0,0,0,0,0,1,0,1
93459195,18,2,1,0,0,0,0,0,1,0,1
93459195,60,8,1,0,0,0,0,0,1,0,1
93459195,60,8,2,0,0,0,0,0,1,0,1
93459195,40,12,2,0,0,0,0,0,1,0,1
93459196,40,0,1,0,0,0,0,0,1,0,1
93459196,35,1,2,0,0,0,0,0,1,0,1
93459196,18,2,1,0,0,0,0,0,1,0,1
93459196,60,8,1,0,0,0,0,0,1,0,1
93459196,60,8,2,0,0,0,0,0,1,0,1
93459196,40,12,2,0,0,0,0,0,1,0,1
93459197,40,0,1,0,0,0,0,0,1,0,1
93459197,35,1,2,0,0,0,0,0,1,0,1
93459197,18,2,1,0,0,0,0,0,1,0,1
93459197,60,8,1,0,0,0,0,0,1,0,1
93459197,60,8,2,0,0,0,0,0,1,0,1
93459197,40,12,2,0,0,0,0,0,1,0,1
93459198,40,0,1,0,0,0,0,0,1,0,1
93459198,35,1,2,0,0,0,0,0,1,0,1
93459198,18,2,1,0,0,0,0,0,1,0,1
93459198,60,8,1,0,0,0,0,0,1,0,1
93459198,60,8,2,0,0,0,0,0,1,0,1
93459198,40,12,2,0,0,0,0,0,1,0,1
93459199,40,0,1,0,0,0,0,0,1,0,1
93459199,35,1,2,0,0,0,0,0,1,0,1
93459199,18,2,1,0,0,0,0,0,1,0,1
93459199,60,8,1,0,0,0,0,0,1,0,1
93459199,60,8,2,0,0,0,0,0,1,0,1
93459199,40,12,2,0,0,0,0,0,1,0,1
93459200,40,0,1,0,0,0,0,0,1,0,1
93459200,35,1,2,0,0,0,0,0,1,0,1
93459200,18,2,1,0,0,0,0,0,1,0,1
93459200,60,8,1,0,0,0,0,0,1,0,1
93459200,60,8,2,0,0,0,0,0,1,0,1
93459200,40,12,2,0,0,0,0,0,1,0,1
93459201,40,0,1,0,0,0,0,0,1,0,1
93459201,35,1,2,0,0,0,0,0,1,0,1
93459201,18,2,1,0,0,0,0,0,1,0,1
93459201,60,8,1,0,0,0,0,0,1,0,1
93459201,60,8,2,0,0,0,0,0,1,0,1
93459201,40,12,2,0,0,0,0,0,1,0,1
93459202,40,0,1,0,0,0,0,0,1,0,1
93459202,35,1,2,0,0,0,0,0,1,0,1
93459202,18,2,1,0,0,0,0,0,1,0,1
93459202,60,8,1,0,0,0,0,0,1,0,1
93459202,60,8,2,0,0,0,0,0,1,0,1
93459202,40,12,2,0,0,0,0,0,1,0,1
93459203,40,0,1,0,0,0,0,0,1,0,1
93459203,35,1,2,0,0,0,0,0,1,0,1
93459203,18,2,1,0,0,0,0,0,1,0,1
93459203,60,8,1,0,0,0,0,0,1,0,1
93459203,60,8,2,0,0,0,0,0,1,0,1
93459203,40,12,2,0,0,0,0,0,1,0,1
93459204,40,0,1,0,0,0,0,0,1,0,1
93459204,35,1,2,0,0,0,0,0,1,0,1
93459204,18,2,1,0,0,0,0,0,1,0,1
93459204,60,8,1,0,0,0,0,0,1,0,1
93459204,60,8,2,0,0,0,0,0,1,0,1
93459204,40,12,2,0,0,0,0,0,1,0,1
93459205,40,0,1,0,0,0,0,0,1,0,1
93459205,35,1,2,0,0,0,0,0,1,0,1
93459205,18,2,1,0,0,0,0,0,1,0,1
93459205,60,8,1,0,0,0,0,0,1,0,1
93459205,60,8,2,0,0,0,0,0,1,0,1
93459205,40,12,2,0,0,0,0,0,1,0,1
93459206,40,0,1,0,0,0,0,0,1,0,1
93459206,35,1,2,0,0,0,0,0,1,0,1
93459206,18,2,1,0,0,0,0,0,1,0,1
93459206,60,8,1,0,0,0,0,0,1,0,1
93459206,60,8,2,0,0,0,0,0,1,0,1
93459206,40,12,2,0,0,0,0,0,1,0,1
93459207,40,0,1,0,0,0,0,0,1,0,1
93459207,35,1,2,0,0,0,0,0,1,0,1
93459207,18,2,1,0,0,0,0,0,1,0,1
93459207,60,8,1,0,0,0,0,0,1,0,1
93459207,60,8,2,0,0,0,0,0,1,0,1
93459207,40,12,2,0,0,0,0,0,1,0,1
93467758,77,0,1,0,0,0,0,0,1,0,1
93467758,72,1,2,0,0,0,0,0,1,0,1
93467759,77,0,1,0,0,0,0,0,1,0,1
93467759,72,1,2,0,0,0,0,0,1,0,1
93474057,69,0,1,0,0,0,0,0,1,0,1
93474057,62,1,2,0,0,0,0,0,1,0,1
93474058,69,0,1,0,0,0,0,0,1,0,1
93474058,62,1,2,0,0,0,0,0,1,0,1
93474059,69,0,1,0,0,0,0,0,1,0,1
93474059,62,1,2,0,0,0,0,0,1,0,1
93474060,69,0,1,0,0,0,0,0,1,0,1
93474060,62,1,2,0,0,0,0,0,1,0,1
93474061,69,0,1,0,0,0,0,0,1,0,1
93474061,62,1,2,0,0,0,0,0,1,0,1
93474062,69,0,1,0,0,0,0,0,1,0,1
93474062,62,1,2,0,0,0,0,0,1,0,1
93474063,69,0,1,0,0,0,0,0,1,0,1
93474063,62,1,2,0,0,0,0,0,1,0,1
93474064,69,0,1,0,0,0,0,0,1,0,1
93474064,62,1,2,0,0,0,0,0,1,0,1
93474065,69,0,1,0,0,0,0,0,1,0,1
93474065,62,1,2,0,0,0,0,0,1,0,1
93474066,69,0,1,0,0,0,0,0,1,0,1
93474066,62,1,2,0,0,0,0,0,1,0,1
93474067,69,0,1,0,0,0,0,0,1,0,1
93474067,62,1,2,0,0,0,0,0,1,0,1
93475611,41,0,1,0,0,0,0,0,1,1,1
93475611,41,1,2,0,0,0,0,0,1,1,1
93475611,20,2,1,0,0,0,0,0,1,1,1
93475611,12,2,2,0,0,0,0,0,1,1,1
93475611,9,2,1,0,0,0,0,0,1,1,1
93475612,41,0,1,0,0,0,0,0,1,1,1
93475612,41,1,2,0,0,0,0,0,1,1,1
93475612,20,2,1,0,0,0,0,0,1,1,1
93475612,12,2,2,0,0,0,0,0,1,1,1
93475612,9,2,1,0,0,0,0,0,1,1,1
93475613,41,0,1,0,0,0,0,0,1,1,1
93475613,41,1,2,0,0,0,0,0,1,1,1
93475613,20,2,1,0,0,0,0,0,1,1,1
93475613,12,2,2,0,0,0,0,0,1,1,1
93475613,9,2,1,0,0,0,0,0,1,1,1
93475614,41,0,1,0,0,0,0,0,1,1,1
93475614,41,1,2,0,0,0,0,0,1,1,1
93475614,20,2,1,0,0,0,0,0,1,1,1
93475614,12,2,2,0,0,0,0,0,1,1,1
93475614,9,2,1,0,0,0,0,0,1,1,1
93475615,41,0,1,0,0,0,0,0,1,1,1
93475615,41,1,2,0,0,0,0,0,1,1,1
93475615,20,2,1,0,0,0,0,0,1,1,1
93475615,12,2,2,0,0,0,0,0,1,1,1
93475615,9,2,1,0,0,0,0,0,1,1,1
93475616,41,0,1,0,0,0,0,0,1,1,1
93475616,41,1,2,0,0,0,0,0,1,1,1
93475616,20,2,1,0,0,0,0,0,1,1,1
93475616,12,2,2,0,0,0,0,0,1,1,1
93475616,9,2,1,0,0,0,0,0,1,1,1
93475617,41,0,1,0,0,0,0,0,1,1,1
93475617,41,1,2,0,0,0,0,0,1,1,1
93475617,20,2,1,0,0,0,0,0,1,1,1
93475617,12,2,2,0,0,0,0,0,1,1,1
93475617,9,2,1,0,0,0,0,0,1,1,1
93475618,41,0,1,0,0,0,0,0,1,1,1
93475618,41,1,2,0,0,0,0,0,1,1,1
93475618,20,2,1,0,0,0,0,0,1,1,1
93475618,12,2,2,0,0,0,0,0,1,1,1
93475618,9,2,1,0,0,0,0,0,1,1,1
93475619,41,0,1,0,0,0,0,0,1,1,1
93475619,41,1,2,0,0,0,0,0,1,1,1
93475619,20,2,1,0,0,0,0,0,1,1,1
93475619,12,2,2,0,0,0,0,0,1,1,1
93475619,9,2,1,0,0,0,0,0,1,1,1
93475620,41,0,1,0,0,0,0,0,1,1,1
93475620,41,1,2,0,0,0,0,0,1,1,1
93475620,20,2,1,0,0,0,0,0,1,1,1
93475620,12,2,2,0,0,0,0,0,1,1,1
93475620,9,2,1,0,0,0,0,0,1,1,1
93475621,41,0,1,0,0,0,0,0,1,1,1
93475621,41,1,2,0,0,0,0,0,1,1,1
93475621,20,2,1,0,0,0,0,0,1,1,1
93475621,12,2,2,0,0,0,0,0,1,1,1
93475621,9,2,1,0,0,0,0,0,1,1,1
93475622,41,0,1,0,0,0,0,0,1,1,1
93475622,41,1,2,0,0,0,0,0,1,1,1
93475622,20,2,1,0,0,0,0,0,1,1,1
93475622,12,2,2,0,0,0,0,0,1,1,1
93475622,9,2,1,0,0,0,0,0,1,1,1
93475623,41,0,1,0,0,0,0,0,1,1,1
93475623,41,1,2,0,0,0,0,0,1,1,1
93475623,20,2,1,0,0,0,0,0,1,1,1
93475623,12,2,2,0,0,0,0,0,1,1,1
93475623,9,2,1,0,0,0,0,0,1,1,1
93475624,41,0,1,0,0,0,0,0,1,1,1
93475624,41,1,2,0,0,0,0,0,1,1,1
93475624,20,2,1,0,0,0,0,0,1,1,1
93475624,12,2,2,0,0,0,0,0,1,1,1
93475624,9,2,1,0,0,0,0,0,1,1,1
93475625,41,0,1,0,0,0,0,0,1,1,1
93475625,41,1,2,0,0,0,0,0,1,1,1
93475625,20,2,1,0,0,0,0,0,1,1,1
93475625,12,2,2,0,0,0,0,0,1,1,1
93475625,9,2,1,0,0,0,0,0,1,1,1
93475626,41,0,1,0,0,0,0,0,1,1,1
93475626,41,1,2,0,0,0,0,0,1,1,1
93475626,20,2,1,0,0,0,0,0,1,1,1
93475626,12,2,2,0,0,0,0,0,1,1,1
93475626,9,2,1,0,0,0,0,0,1,1,1
93475627,41,0,1,0,0,0,0,0,1,1,1
93475627,41,1,2,0,0,0,0,0,1,1,1
93475627,20,2,1,0,0,0,0,0,1,1,1
93475627,12,2,2,0,0,0,0,0,1,1,1
93475627,9,2,1,0,0,0,0,0,1,1,1
93475628,41,0,1,0,0,0,0,0,1,1,1
93475628,41,1,2,0,0,0,0,0,1,1,1
93475628,20,2,1,0,0,0,0,0,1,1,1
93475628,12,2,2,0,0,0,0,0,1,1,1
93475628,9,2,1,0,0,0,0,0,1,1,1
93475629,41,0,1,0,0,0,0,0,1,1,1
93475629,41,1,2,0,0,0,0,0,1,1,1
93475629,20,2,1,0,0,0,0,0,1,1,1
93475629,12,2,2,0,0,0,0,0,1,1,1
93475629,9,2,1,0,0,0,0,0,1,1,1
93475630,41,0,1,0,0,0,0,0,1,1,1
93475630,41,1,2,0,0,0,0,0,1,1,1
93475630,20,2,1,0,0,0,0,0,1,1,1
93475630,12,2,2,0,0,0,0,0,1,1,1
93475630,9,2,1,0,0,0,0,0,1,1,1
93475631,41,0,1,0,0,0,0,0,1,1,1
93475631,41,1,2,0,0,0,0,0,1,1,1
93475631,20,2,1,0,0,0,0,0,1,1,1
93475631,12,2,2,0,0,0,0,0,1,1,1
93475631,9,2,1,0,0,0,0,0,1,1,1
93475632,41,0,1,0,0,0,0,0,1,1,1
93475632,41,1,2,0,0,0,0,0,1,1,1
93475632,20,2,1,0,0,0,0,0,1,1,1
93475632,12,2,2,0,0,0,0,0,1,1,1
93475632,9,2,1,0,0,0,0,0,1,1,1
93475633,41,0,1,0,0,0,0,0,1,1,1
93475633,41,1,2,0,0,0,0,0,1,1,1
93475633,20,2,1,0,0,0,0,0,1,1,1
93475633,12,2,2,0,0,0,0,0,1,1,1
93475633,9,2,1,0,0,0,0,0,1,1,1
93475634,41,0,1,0,0,0,0,0,1,1,1
93475634,41,1,2,0,0,0,0,0,1,1,1
93475634,20,2,1,0,0,0,0,0,1,1,1
93475634,12,2,2,0,0,0,0,0,1,1,1
93475634,9,2,1,0,0,0,0,0,1,1,1
93475635,41,0,1,0,0,0,0,0,1,1,1
93475635,41,1,2,0,0,0,0,0,1,1,1
93475635,20,2,1,0,0,0,0,0,1,1,1
93475635,12,2,2,0,0,0,0,0,1,1,1
93475635,9,2,1,0,0,0,0,0,1,1,1
93475636,41,0,1,0,0,0,0,0,1,1,1
93475636,41,1,2,0,0,0,0,0,1,1,1
93475636,20,2,1,0,0,0,0,0,1,1,1
93475636,12,2,2,0,0,0,0,0,1,1,1
93475636,9,2,1,0,0,0,0,0,1,1,1
93475637,41,0,1,0,0,0,0,0,1,1,1
93475637,41,1,2,0,0,0,0,0,1,1,1
93475637,20,2,1,0,0,0,0,0,1,1,1
93475637,12,2,2,0,0,0,0,0,1,1,1
93475637,9,2,1,0,0,0,0,0,1,1,1
93475638,41,0,1,0,0,0,0,0,1,1,1
93475638,41,1,2,0,0,0,0,0,1,1,1
93475638,20,2,1,0,0,0,0,0,1,1,1
93475638,12,2,2,0,0,0,0,0,1,1,1
93475638,9,2,1,0,0,0,0,0,1,1,1
93475639,41,0,1,0,0,0,0,0,1,1,1
93475639,41,1,2,0,0,0,0,0,1,1,1
93475639,20,2,1,0,0,0,0,0,1,1,1
93475639,12,2,2,0,0,0,0,0,1,1,1
93475639,9,2,1,0,0,0,0,0,1,1,1
93475640,41,0,1,0,0,0,0,0,1,1,1
93475640,41,1,2,0,0,0,0,0,1,1,1
93475640,20,2,1,0,0,0,0,0,1,1,1
93475640,12,2,2,0,0,0,0,0,1,1,1
93475640,9,2,1,0,0,0,0,0,1,1,1
93475641,41,0,1,0,0,0,0,0,1,1,1
93475641,41,1,2,0,0,0,0,0,1,1,1
93475641,20,2,1,0,0,0,0,0,1,1,1
93475641,12,2,2,0,0,0,0,0,1,1,1
93475641,9,2,1,0,0,0,0,0,1,1,1
93475642,41,0,1,0,0,0,0,0,1,1,1
93475642,41,1,2,0,0,0,0,0,1,1,1
93475642,20,2,1,0,0,0,0,0,1,1,1
93475642,12,2,2,0,0,0,0,0,1,1,1
93475642,9,2,1,0,0,0,0,0,1,1,1
93475643,41,0,1,0,0,0,0,0,1,1,1
93475643,41,1,2,0,0,0,0,0,1,1,1
93475643,20,2,1,0,0,0,0,0,1,1,1
93475643,12,2,2,0,0,0,0,0,1,1,1
93475643,9,2,1,0,0,0,0,0,1,1,1
93475644,41,0,1,0,0,0,0,0,1,1,1
93475644,41,1,2,0,0,0,0,0,1,1,1
93475644,20,2,1,0,0,0,0,0,1,1,1
93475644,12,2,2,0,0,0,0,0,1,1,1
93475644,9,2,1,0,0,0,0,0,1,1,1
93475645,41,0,1,0,0,0,0,0,1,1,1
93475645,41,1,2,0,0,0,0,0,1,1,1
93475645,20,2,1,0,0,0,0,0,1,1,1
93475645,12,2,2,0,0,0,0,0,1,1,1
93475645,9,2,1,0,0,0,0,0,1,1,1
93475646,41,0,1,0,0,0,0,0,1,1,1
93475646,41,1,2,0,0,0,0,0,1,1,1
93475646,20,2,1,0,0,0,0,0,1,1,1
93475646,12,2,2,0,0,0,0,0,1,1,1
93475646,9,2,1,0,0,0,0,0,1,1,1
93475647,41,0,1,0,0,0,0,0,1,1,1
93475647,41,1,2,0,0,0,0,0,1,1,1
93475647,20,2,1,0,0,0,0,0,1,1,1
93475647,12,2,2,0,0,0,0,0,1,1,1
93475647,9,2,1,0,0,0,0,0,1,1,1
93475648,41,0,1,0,0,0,0,0,1,1,1
93475648,41,1,2,0,0,0,0,0,1,1,1
93475648,20,2,1,0,0,0,0,0,1,1,1
93475648,12,2,2,0,0,0,0,0,1,1,1
93475648,9,2,1,0,0,0,0,0,1,1,1
93475649,41,0,1,0,0,0,0,0,1,1,1
93475649,41,1,2,0,0,0,0,0,1,1,1
93475649,20,2,1,0,0,0,0,0,1,1,1
93475649,12,2,2,0,0,0,0,0,1,1,1
93475649,9,2,1,0,0,0,0,0,1,1,1
93475650,41,0,1,0,0,0,0,0,1,1,1
93475650,41,1,2,0,0,0,0,0,1,1,1
93475650,20,2,1,0,0,0,0,0,1,1,1
93475650,12,2,2,0,0,0,0,0,1,1,1
93475650,9,2,1,0,0,0,0,0,1,1,1
93475651,41,0,1,0,0,0,0,0,1,1,1
